   9.601200e-01    8.217500e-01    1.844400e-01    9.048600e-01    6.469100e-01    1.184900e-01    1.290900e-01 
   9.606800e-01    8.239400e-01    1.859500e-01    9.059000e-01    6.492200e-01    1.196700e-01    1.297300e-01 
   9.612000e-01    8.260100e-01    1.874200e-01    9.070500e-01    6.516600e-01    1.207800e-01    1.301700e-01 
   9.617400e-01    8.280000e-01    1.889700e-01    9.079800e-01    6.543800e-01    1.219500e-01    1.307400e-01 
   9.622500e-01    8.301900e-01    1.905100e-01    9.089700e-01    6.570600e-01    1.231300e-01    1.313800e-01 
   9.628500e-01    8.322400e-01    1.920900e-01    9.097500e-01    6.596500e-01    1.244200e-01    1.321300e-01 
   9.635000e-01    8.341900e-01    1.935300e-01    9.107000e-01    6.622400e-01    1.255700e-01    1.328200e-01 
   9.640500e-01    8.362700e-01    1.951100e-01    9.116000e-01    6.645400e-01    1.267500e-01    1.334200e-01 
   9.646600e-01    8.381900e-01    1.966700e-01    9.126100e-01    6.668200e-01    1.278800e-01    1.339000e-01 
   9.653000e-01    8.401700e-01    1.983200e-01    9.137100e-01    6.691800e-01    1.290500e-01    1.345200e-01 
   9.658800e-01    8.421200e-01    1.997800e-01    9.146500e-01    6.716000e-01    1.302600e-01    1.352000e-01 
   9.662800e-01    8.439400e-01    2.013500e-01    9.157300e-01    6.742200e-01    1.312700e-01    1.357200e-01 
   9.667100e-01    8.459300e-01    2.029900e-01    9.167500e-01    6.765200e-01    1.325200e-01    1.363000e-01 
   9.674100e-01    8.477700e-01    2.046300e-01    9.176100e-01    6.792600e-01    1.336100e-01    1.368900e-01 
   9.678400e-01    8.495800e-01    2.062600e-01    9.184300e-01    6.817800e-01    1.347300e-01    1.374800e-01 
   9.682900e-01    8.511900e-01    2.078200e-01    9.195000e-01    6.839200e-01    1.358900e-01    1.379200e-01 
   9.688000e-01    8.529400e-01    2.093500e-01    9.202100e-01    6.861700e-01    1.372900e-01    1.385300e-01 
   9.693500e-01    8.549100e-01    2.108900e-01    9.213400e-01    6.886400e-01    1.386000e-01    1.391800e-01 
   9.696800e-01    8.566800e-01    2.124300e-01    9.222800e-01    6.908700e-01    1.399300e-01    1.397100e-01 
   9.701900e-01    8.580500e-01    2.138500e-01    9.231400e-01    6.931100e-01    1.411100e-01    1.402000e-01 
   9.706900e-01    8.599000e-01    2.151700e-01    9.238800e-01    6.956500e-01    1.421800e-01    1.408200e-01 
   9.710500e-01    8.618100e-01    2.168000e-01    9.246700e-01    6.978500e-01    1.433700e-01    1.413900e-01 
   9.714900e-01    8.634500e-01    2.182500e-01    9.254100e-01    7.005400e-01    1.446200e-01    1.419200e-01 
   9.718900e-01    8.648300e-01    2.197100e-01    9.261900e-01    7.029500e-01    1.457700e-01    1.426200e-01 
   9.723600e-01    8.664400e-01    2.212900e-01    9.269700e-01    7.050700e-01    1.469100e-01    1.433700e-01 
   9.727100e-01    8.680100e-01    2.228800e-01    9.278000e-01    7.073900e-01    1.480800e-01    1.438700e-01 
   9.731600e-01    8.694400e-01    2.245400e-01    9.286200e-01    7.096700e-01    1.495100e-01    1.444800e-01 
   9.736100e-01    8.710300e-01    2.261000e-01    9.294600e-01    7.118100e-01    1.506400e-01    1.452700e-01 
   9.739800e-01    8.724100e-01    2.278600e-01    9.303900e-01    7.142300e-01    1.518500e-01    1.456600e-01 
   9.743600e-01    8.738700e-01    2.294000e-01    9.312000e-01    7.164600e-01    1.529800e-01    1.462000e-01 
   9.747300e-01    8.754300e-01    2.309900e-01    9.319500e-01    7.188200e-01    1.542500e-01    1.467600e-01 
   9.750800e-01    8.770700e-01    2.325000e-01    9.327700e-01    7.210800e-01    1.555300e-01    1.472100e-01 
   9.755100e-01    8.783800e-01    2.340100e-01    9.334600e-01    7.232000e-01    1.566000e-01    1.478600e-01 
   9.758900e-01    8.798200e-01    2.356400e-01    9.342500e-01    7.253300e-01    1.580400e-01    1.484200e-01 
   9.763100e-01    8.812100e-01    2.371700e-01    9.350700e-01    7.274200e-01    1.594400e-01    1.489400e-01 
   9.766800e-01    8.827000e-01    2.387800e-01    9.357700e-01    7.296600e-01    1.606200e-01    1.495500e-01 
